CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,6,255,12,0,9,0,255,0,0,0
255,255,255,255,255,194,255,5,255,255,255,0
3,0,255,255,255,255,255,255,255,255,255,255
0,0,116,255,255,255,75,255,0,255,255,255
0,0,0,0,0,1,0,85,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
91,255,0,0,0,0,0,0,0,0,0,0
255,255,33,78,18,0,67,0,255,0,0,0
255,255,255,255,255,35,255,0,255,40,255,0
3,0,255,255,255,255,255,255,255,255,255,255
0,0,22,255,6,255,1,255,0,255,255,255
0,0,0,0,0,3,0,7,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
