CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,5,236,9,0,10,0,255,0,0,0
255,255,255,255,255,170,255,2,255,255,255,0
5,0,255,255,255,255,255,255,255,255,255,255
0,0,84,255,255,255,64,255,2,255,255,255
0,0,0,0,0,0,0,66,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
136,255,0,0,0,0,0,0,0,0,0,0
255,255,31,87,22,0,57,0,255,0,0,0
255,255,255,255,255,63,255,0,255,41,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,17,255,1,255,1,255,0,255,255,255
0,0,0,0,0,6,0,6,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
