CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,5,238,6,0,4,0,255,0,0,0
255,255,255,255,255,193,255,2,255,255,255,1
6,0,255,255,255,255,255,255,255,255,255,255
0,0,73,255,255,255,43,255,0,255,255,255
0,0,0,0,0,0,0,68,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
153,255,0,0,0,0,0,0,0,0,0,0
255,255,31,86,24,0,81,0,255,0,0,0
255,255,255,255,255,45,255,0,255,41,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,27,255,7,255,3,255,0,255,255,255
0,0,0,0,0,2,0,4,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
