CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,3,214,8,0,8,0,255,0,0,0
255,255,255,255,255,166,255,0,255,255,255,1
6,0,255,255,255,255,255,255,255,255,255,255
0,0,121,255,255,255,102,255,2,255,255,255
0,0,0,0,0,0,0,107,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
111,255,0,0,0,0,0,0,0,0,0,0
255,255,29,74,9,0,48,0,255,0,0,0
255,255,255,255,255,53,255,0,255,44,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,27,255,4,255,0,255,0,255,255,255
0,0,0,0,0,3,0,5,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
