CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,10,255,17,0,9,0,255,0,0,0
255,255,255,255,255,171,255,2,255,255,255,1
8,0,255,255,255,255,255,255,255,255,255,255
0,0,110,255,255,255,74,255,0,255,255,255
0,0,0,0,0,0,0,63,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
101,255,0,0,0,0,0,0,0,0,0,0
255,255,49,119,20,0,75,0,255,0,0,0
255,255,255,255,255,52,255,0,255,30,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,29,255,3,255,3,255,0,255,255,255
0,0,0,0,0,2,0,3,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
