CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,8,230,14,0,11,0,255,0,0,0
255,255,255,255,255,173,255,3,255,255,255,0
8,0,255,255,255,255,255,255,255,255,255,255
0,0,109,255,255,255,77,255,0,255,255,255
0,0,0,0,0,1,0,92,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
74,255,0,0,0,0,0,0,0,0,0,0
255,255,40,92,20,0,64,0,255,0,0,0
255,255,255,255,255,33,255,0,255,24,255,0
2,0,255,255,255,255,255,255,255,255,255,255
0,0,32,255,8,255,4,255,1,255,255,255
0,0,0,0,0,10,0,6,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
