CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,9,174,9,0,5,0,255,0,1,0
255,255,255,255,255,166,255,0,255,255,255,0
6,0,255,255,255,255,255,255,255,255,255,255
0,0,161,255,255,255,98,255,0,255,255,255
0,0,0,0,0,0,0,99,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
91,255,0,0,0,0,0,0,0,0,0,0
255,255,24,54,7,0,40,0,255,0,0,0
255,255,255,255,255,40,255,0,255,28,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,50,255,10,255,3,255,1,255,255,255
0,0,0,0,0,6,0,6,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
