CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,4,174,4,0,4,0,255,0,0,0
255,255,255,255,255,157,255,3,255,255,255,2
13,0,255,255,255,255,255,255,255,255,255,255
0,0,98,255,255,255,60,255,0,255,255,255
0,0,0,0,0,0,0,91,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
99,255,0,0,0,0,0,0,0,0,0,0
255,255,17,50,8,0,34,0,255,0,0,0
255,255,255,255,255,58,255,0,255,35,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,31,255,7,255,2,255,0,255,255,255
0,0,0,0,0,2,0,1,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
