CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,10,250,20,0,9,0,255,0,1,0
255,255,255,255,255,177,255,1,255,255,255,0
4,0,255,255,255,255,255,255,255,255,255,255
0,0,109,255,255,255,45,255,0,255,255,255
0,0,0,0,0,0,0,74,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
98,255,0,0,0,0,0,0,0,0,0,0
255,255,37,91,13,0,65,0,255,0,0,0
255,255,255,255,255,52,255,0,255,44,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,25,255,3,255,0,255,0,255,255,255
0,0,0,0,0,1,0,4,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
