CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,3,172,6,0,5,0,255,0,0,0
255,255,255,255,255,180,255,1,255,255,255,0
5,0,255,255,255,255,255,255,255,255,255,255
0,0,117,255,255,255,73,255,0,255,255,255
0,0,0,0,0,0,0,92,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
79,255,0,0,0,0,0,0,0,0,0,0
255,255,24,62,10,0,54,0,255,0,0,0
255,255,255,255,255,38,255,0,255,29,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,40,255,9,255,3,255,0,255,255,255
0,0,0,0,0,4,0,5,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
