CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,4,190,7,0,8,0,255,0,0,0
255,255,255,255,255,123,255,0,255,255,255,0
8,0,255,255,255,255,255,255,255,255,255,255
0,0,181,255,255,255,103,255,0,255,255,255
0,0,0,0,0,0,0,103,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
86,255,0,0,0,0,0,0,0,0,0,0
255,255,29,76,7,0,47,0,255,0,0,0
255,255,255,255,255,43,255,0,255,23,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,42,255,7,255,4,255,1,255,255,255
0,0,0,0,0,9,0,5,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
