CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,3,224,9,0,10,0,255,0,0,0
255,255,255,255,255,156,255,2,255,255,255,0
10,0,255,255,255,255,255,255,255,255,255,255
0,0,132,255,255,255,69,255,0,255,255,255
0,0,0,0,0,3,0,92,0,0,0,12
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
69,255,0,0,0,0,0,0,0,0,0,0
255,255,17,49,4,0,44,0,255,0,0,0
255,255,255,255,255,59,255,0,255,40,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,39,255,4,255,2,255,0,255,255,255
0,0,0,0,0,1,0,3,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
