CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,4,227,7,0,18,0,255,0,2,0
255,255,255,255,255,165,255,1,255,255,255,0
5,0,255,255,255,255,255,255,255,255,255,255
0,0,123,255,255,255,85,255,0,255,255,255
0,0,0,0,0,1,0,67,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
87,255,0,0,0,0,0,0,0,0,0,0
255,255,35,79,19,0,69,0,255,0,0,0
255,255,255,255,255,43,255,0,255,27,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,36,255,4,255,2,255,1,255,255,255
0,0,0,0,0,4,0,2,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
