CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,4,204,5,0,5,0,255,0,0,0
255,255,255,255,255,196,255,0,255,255,255,0
9,0,255,255,255,255,255,255,255,255,255,255
0,0,83,255,255,255,75,255,0,255,255,255
0,0,0,0,0,0,0,79,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
86,255,0,0,0,0,0,0,0,0,0,0
255,255,38,77,18,0,57,0,255,0,0,0
255,255,255,255,255,38,255,0,255,33,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,30,255,7,255,4,255,2,255,255,255
0,0,0,0,0,9,0,7,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
