CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,2,185,5,0,9,0,255,0,1,0
255,255,255,255,255,151,255,1,255,255,255,0
14,0,255,255,255,255,255,255,255,255,255,255
0,0,136,255,255,255,67,255,0,255,255,255
0,0,0,0,0,0,0,81,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
65,255,0,0,0,0,0,0,0,0,0,0
255,255,37,93,14,0,51,0,255,0,0,0
255,255,255,255,255,39,255,0,255,26,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,31,255,6,255,1,255,1,255,255,255
0,0,0,0,0,3,0,1,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
