CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,7,245,17,0,7,0,255,0,0,0
255,255,255,255,255,153,255,1,255,255,255,0
11,0,255,255,255,255,255,255,255,255,255,255
0,0,174,255,255,255,99,255,0,255,255,255
0,0,0,0,0,0,0,84,0,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
110,255,0,0,0,0,0,0,0,0,0,0
255,255,32,69,16,0,44,0,255,0,0,0
255,255,255,255,255,29,255,0,255,28,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,34,255,6,255,3,255,0,255,255,255
0,0,0,0,0,4,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
