CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,2,179,6,0,3,0,255,0,0,0
255,255,255,255,255,212,255,1,255,255,255,2
9,0,255,255,255,255,255,255,255,255,255,255
0,0,137,255,255,255,80,255,0,255,255,255
0,0,0,0,0,0,0,88,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
125,255,0,0,0,0,0,0,0,0,0,0
255,255,20,65,6,0,44,0,255,0,0,0
255,255,255,255,255,48,255,0,255,46,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,36,255,4,255,5,255,0,255,255,255
0,0,0,0,0,2,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
