CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,15,255,23,0,26,0,255,0,4,0
255,255,255,255,255,255,255,13,255,255,255,3
3,0,255,255,255,255,255,255,255,255,255,255
0,0,10,147,85,255,11,255,0,255,255,255
0,0,0,0,0,0,0,12,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
195,255,0,0,0,0,0,0,0,0,0,0
255,255,56,134,35,0,131,0,255,0,0,0
255,255,255,255,255,74,255,0,255,65,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,4,255,1,255,0,255,0,255,255,255
0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
