CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
58,255,0,0,0,0,0,0,0,0,0,0
255,255,0,1,0,0,0,0,16,0,0,0
255,255,255,255,255,0,255,0,255,8,255,0
255,87,255,255,255,255,255,255,255,255,255,255
0,0,255,255,255,255,255,255,26,255,255,255
0,0,0,1,0,255,0,255,0,255,18,255
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
97,255,0,0,0,0,0,0,0,0,0,0
255,255,0,0,0,0,0,0,1,0,0,0
255,255,255,255,255,17,255,0,255,27,255,0
255,217,255,255,255,255,255,135,255,255,255,28
0,0,255,255,255,255,255,255,0,255,255,255
