CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
37,255,0,0,0,0,0,0,0,0,0,0
255,255,0,0,0,0,0,0,11,0,0,0
255,255,255,255,255,0,255,0,255,2,255,0
255,143,255,255,255,255,255,255,255,255,255,255
0,0,255,255,255,255,255,255,57,255,255,255
0,0,0,2,0,255,0,255,0,255,54,255
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
74,255,0,0,0,0,0,0,0,0,0,0
255,255,0,0,0,0,0,0,1,0,0,0
255,255,255,255,255,11,255,0,255,25,255,0
255,255,255,255,255,255,255,124,255,255,255,38
0,0,255,255,255,255,255,255,0,255,255,255
