CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,11,255,17,0,21,0,255,0,0,0
255,255,255,255,255,255,255,2,255,255,255,1
12,0,255,255,255,255,255,255,255,255,255,255
0,0,38,255,255,255,40,255,0,255,255,255
0,0,0,0,0,0,0,48,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
142,255,0,0,0,0,0,0,0,0,0,0
255,255,44,92,19,0,98,0,255,0,0,0
255,255,255,255,255,68,255,0,255,44,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,11,255,4,255,4,255,1,255,255,255
0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
