CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,12,242,17,0,9,0,255,0,3,0
255,255,255,255,255,179,255,3,255,255,255,0
6,0,255,255,255,255,255,255,255,255,255,255
0,0,60,255,255,255,46,255,0,255,255,255
0,0,0,0,0,1,0,57,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
118,255,0,0,0,0,0,0,0,0,0,0
255,255,46,96,18,0,64,0,255,0,0,0
255,255,255,255,255,54,255,0,255,44,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,24,255,2,255,2,255,0,255,255,255
0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
