CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,10,255,18,0,18,0,255,0,2,0
255,255,255,255,255,255,255,1,255,255,255,0
6,0,255,255,255,255,255,255,255,255,255,255
0,0,48,255,243,255,36,255,0,255,255,255
0,0,0,0,0,0,0,38,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
192,255,0,0,0,0,0,0,0,0,0,0
255,255,54,105,36,0,105,0,255,0,0,0
255,255,255,255,255,63,255,0,255,54,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,19,255,4,255,3,255,1,255,255,255
0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
