CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,9,255,19,0,13,0,255,0,0,0
255,255,255,255,255,225,255,0,255,255,255,1
2,0,255,255,255,255,255,255,255,255,255,255
0,0,47,255,248,255,25,255,0,255,255,255
0,0,0,0,0,0,0,38,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
169,255,0,0,0,0,0,0,0,0,0,0
255,255,55,105,27,0,99,0,255,0,0,0
255,255,255,255,255,64,255,0,255,49,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,16,255,1,255,1,255,0,255,255,255
0,0,0,0,0,3,0,3,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
