CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,5,255,15,0,17,0,255,0,0,0
255,255,255,255,255,255,255,2,255,255,255,2
2,0,255,255,255,255,255,255,255,255,255,255
0,0,34,255,229,255,32,255,0,255,255,255
0,0,0,0,0,1,0,35,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
145,255,0,0,0,0,0,0,0,0,0,0
255,255,48,97,17,0,102,0,255,0,0,0
255,255,255,255,255,73,255,0,255,50,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,18,255,4,255,1,255,0,255,255,255
0,0,0,0,0,5,0,4,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
