CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,7,255,24,0,17,0,255,0,2,0
255,255,255,255,255,255,255,2,255,255,255,0
3,0,255,255,255,255,255,255,255,255,255,255
0,0,44,255,250,255,32,255,0,255,255,255
0,0,0,0,0,0,0,34,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
192,255,0,0,0,0,0,0,0,0,0,0
255,255,24,83,14,0,69,0,255,0,0,0
255,255,255,255,255,81,255,0,255,57,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,23,255,4,255,0,255,0,255,255,255
0,0,0,0,0,1,0,5,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
