CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,9,255,15,0,12,0,255,0,1,0
255,255,255,255,255,216,255,4,255,255,255,0
2,0,255,255,255,255,255,255,255,255,255,255
0,0,47,255,242,255,23,255,0,255,255,255
0,0,0,0,0,2,0,29,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
196,255,0,0,0,0,0,0,0,0,0,0
255,255,39,90,21,0,74,0,255,0,0,0
255,255,255,255,255,78,255,0,255,54,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,16,255,1,255,0,255,0,255,255,255
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
