CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,10,255,12,0,16,0,255,0,1,0
255,255,255,255,255,184,255,3,255,255,255,2
3,0,255,255,255,255,255,255,255,255,255,255
0,0,60,255,239,255,30,255,0,255,255,255
0,0,0,0,0,0,0,18,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
164,255,0,0,0,0,0,0,0,0,0,0
255,255,33,91,22,0,75,0,255,0,0,0
255,255,255,255,255,97,255,0,255,97,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,15,255,4,255,2,255,0,255,255,255
0,0,0,0,0,2,0,2,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,0,0
