CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,6,255,15,0,14,0,255,0,0,0
255,255,255,255,255,249,255,4,255,255,255,0
3,0,255,255,255,255,255,255,255,255,255,255
0,0,42,255,175,255,20,255,0,255,255,255
0,0,0,0,0,0,0,18,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
165,255,0,0,0,0,0,0,0,0,0,0
255,255,64,119,28,0,91,0,255,0,0,0
255,255,255,255,255,76,255,0,255,72,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,9,255,2,255,1,255,0,255,255,255
0,0,0,0,0,1,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
