CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,8,255,13,0,22,0,255,0,0,0
255,255,255,255,255,239,255,3,255,255,255,0
2,0,255,255,255,255,255,255,255,255,255,255
0,0,50,255,206,255,24,255,0,255,255,255
0,0,0,0,0,0,0,18,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
156,255,0,0,0,0,0,0,0,0,0,0
255,255,55,100,19,0,89,0,255,0,0,0
255,255,255,255,255,65,255,0,255,73,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,5,255,0,255,0,255,0,255,255,255
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
