CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,6,255,11,0,22,0,255,0,0,0
255,255,255,255,255,211,255,6,255,255,255,2
2,0,255,255,255,255,255,255,255,255,255,255
0,0,43,255,205,255,30,255,0,255,255,255
0,0,0,0,0,2,0,24,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
149,255,0,0,0,0,0,0,0,0,0,0
255,255,38,110,11,0,65,0,255,0,0,0
255,255,255,255,255,51,255,0,255,39,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,8,255,0,255,0,255,0,255,255,255
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,0,0
