CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,12,255,26,0,16,0,255,0,2,0
255,255,255,255,255,180,255,0,255,255,255,0
5,0,255,255,255,255,255,255,255,255,255,255
0,0,57,255,230,255,35,255,0,255,255,255
0,0,0,0,0,0,0,24,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
132,255,0,0,0,0,0,0,0,0,0,0
255,255,44,104,21,0,89,0,255,0,0,0
255,255,255,255,255,94,255,0,255,72,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,15,255,3,255,3,255,0,255,255,255
0,0,0,0,0,2,0,2,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
