CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,8,255,17,0,12,0,255,0,1,0
255,255,255,255,255,255,255,1,255,255,255,1
14,0,255,255,255,255,255,255,255,255,255,255
0,0,27,255,195,255,21,255,0,255,255,255
0,0,0,0,0,0,0,34,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
180,255,0,0,0,0,0,0,0,0,0,0
255,255,47,110,23,0,91,0,255,0,0,0
255,255,255,255,255,65,255,0,255,49,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,8,255,0,255,0,255,0,255,255,255
0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
