CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,19,255,31,0,16,0,255,0,0,0
255,255,255,255,255,255,255,1,255,255,255,0
2,0,255,255,255,255,255,255,255,255,255,255
0,0,51,255,255,255,23,255,0,255,255,255
0,0,0,0,0,0,0,29,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
206,255,0,0,0,0,0,0,0,0,0,0
255,255,73,123,38,0,112,0,255,0,0,0
255,255,255,255,255,76,255,0,255,66,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,13,255,1,255,0,255,0,255,255,255
0,0,0,0,0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
