CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,3,255,9,0,10,0,255,0,1,0
255,255,255,255,255,255,255,0,255,255,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,61,255,255,255,45,255,0,255,255,255
0,0,0,0,0,1,0,36,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
74,255,0,0,0,0,0,0,0,0,0,0
255,255,48,106,22,0,82,0,255,0,0,0
255,255,255,255,255,50,255,0,255,53,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,14,255,1,255,0,255,0,255,255,255
0,0,0,0,0,3,0,6,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
