CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,3,255,11,0,10,0,255,0,0,0
255,255,255,255,255,244,255,0,255,255,255,0
3,0,255,255,255,255,255,255,255,255,255,255
0,0,73,255,255,255,43,255,1,255,255,255
0,0,0,0,0,0,0,50,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
146,255,0,0,0,0,0,0,0,0,0,0
255,255,78,142,40,0,110,0,255,0,1,0
255,255,255,255,255,88,255,0,255,71,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,7,255,0,255,0,255,0,255,255,255
0,0,0,0,0,1,0,2,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,0,0
