CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,10,255,13,0,10,0,255,0,2,0
255,255,255,255,255,255,255,3,255,255,255,0
6,0,255,255,255,255,255,255,255,255,255,255
0,0,63,255,255,255,27,255,0,255,255,255
0,0,0,0,0,1,0,53,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
148,255,0,0,0,0,0,0,0,0,0,0
255,255,51,122,21,0,76,0,255,0,0,0
255,255,255,255,255,61,255,0,255,51,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,16,255,4,255,1,255,0,255,255,255
0,0,0,0,0,1,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
