CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,17,255,18,0,27,0,255,0,0,0
255,255,255,255,255,255,255,4,255,255,255,2
6,0,255,255,255,255,255,255,255,255,255,255
0,0,50,255,221,255,28,255,0,255,255,255
0,0,0,0,0,0,0,32,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
162,255,0,0,0,0,0,0,0,0,0,0
255,255,46,116,23,0,84,0,255,0,0,0
255,255,255,255,255,74,255,0,255,59,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,12,255,2,255,2,255,0,255,255,255
0,0,0,0,0,3,0,3,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,0,0
