CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,13,255,22,0,16,0,255,0,4,0
255,255,255,255,255,255,255,5,255,255,255,2
2,0,255,255,255,255,255,255,255,255,255,255
0,0,47,255,231,255,24,255,0,255,255,255
0,0,0,0,0,1,0,37,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
158,255,0,0,0,0,0,0,0,0,0,0
255,255,58,108,27,0,91,0,255,0,0,0
255,255,255,255,255,74,255,0,255,64,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,23,255,7,255,4,255,3,255,255,255
0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
