CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,11,255,20,0,26,0,255,0,1,0
255,255,255,255,255,248,255,5,255,255,255,2
5,0,255,255,255,255,255,255,255,255,255,255
0,0,35,255,232,255,40,255,0,255,255,255
0,0,0,0,0,0,0,38,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
155,255,0,0,0,0,0,0,0,0,0,0
255,255,35,113,14,0,60,0,255,0,0,0
255,255,255,255,255,68,255,0,255,54,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,13,255,3,255,1,255,0,255,255,255
0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
