CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,7,255,7,0,14,0,255,0,0,0
255,255,255,255,255,245,255,5,255,255,255,1
3,0,255,255,255,255,255,255,255,255,255,255
0,0,56,255,255,255,19,255,0,255,255,255
0,0,0,0,0,0,0,43,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
135,255,0,0,0,0,0,0,0,0,0,0
255,255,53,105,35,0,111,0,255,0,0,0
255,255,255,255,255,78,255,0,255,70,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,18,255,2,255,1,255,0,255,255,255
0,0,0,0,0,2,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,0,0
