CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,6,255,11,0,13,0,255,0,0,0
255,255,255,255,255,255,255,1,255,255,255,1
1,0,255,255,255,255,255,255,255,255,255,255
0,0,55,255,249,255,35,255,0,255,255,255
0,0,0,0,0,1,0,30,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
175,255,0,0,0,0,0,0,0,0,0,0
255,255,67,125,25,0,105,0,255,0,0,0
255,255,255,255,255,62,255,0,255,43,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,9,255,1,255,2,255,0,255,255,255
0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
