CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,10,255,12,0,14,0,255,0,1,0
255,255,255,255,255,255,255,4,255,255,255,1
2,0,255,255,255,255,255,255,255,255,255,255
0,0,57,255,234,255,24,255,0,255,255,255
0,0,0,0,0,1,0,41,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
188,255,0,0,0,0,0,0,0,0,0,0
255,255,52,119,17,0,96,0,255,0,0,0
255,255,255,255,255,51,255,0,255,41,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,13,255,0,255,0,255,0,255,255,255
0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
