CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,15,254,24,0,26,0,255,0,0,0
255,255,255,255,255,170,255,1,255,255,255,0
6,0,255,255,255,255,255,255,255,255,255,255
0,0,75,255,255,255,50,255,0,255,255,255
0,0,0,0,0,0,0,53,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
120,255,0,0,0,0,0,0,0,0,0,0
255,255,32,78,14,0,75,0,255,0,0,0
255,255,255,255,255,45,255,0,255,39,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,16,255,5,255,2,255,0,255,255,255
0,0,0,0,0,5,0,4,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
