CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,10,255,21,0,19,0,255,0,0,0
255,255,255,255,255,255,255,1,255,255,255,0
9,0,255,255,255,255,255,255,255,255,255,255
0,0,59,255,217,255,27,255,0,255,255,255
0,0,0,0,0,0,0,29,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
164,255,0,0,0,0,0,0,0,0,0,0
255,255,55,140,28,0,88,0,255,0,0,0
255,255,255,255,255,78,255,0,255,70,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,17,255,2,255,1,255,1,255,255,255
0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,0,0
