CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,11,255,20,0,22,0,255,0,0,0
255,255,255,255,255,255,255,4,255,255,255,1
2,0,255,255,255,255,255,255,255,255,255,255
0,0,47,255,221,255,24,255,0,255,255,255
0,0,0,0,0,0,0,38,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
183,255,0,0,0,0,0,0,0,0,0,0
255,255,31,79,17,0,84,0,255,0,0,0
255,255,255,255,255,67,255,0,255,72,255,0
2,0,255,255,255,255,255,255,255,255,255,255
0,0,16,255,5,255,2,255,1,255,255,255
0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
