CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,14,255,20,0,30,0,255,0,1,0
255,255,255,255,255,255,255,10,255,255,255,2
2,0,255,255,255,255,255,255,255,255,255,255
0,0,59,255,255,255,26,255,0,255,255,255
0,0,0,0,0,0,0,32,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
143,255,0,0,0,0,0,0,0,0,0,0
255,255,29,69,16,0,55,0,255,0,0,0
255,255,255,255,255,60,255,0,255,50,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,13,255,4,255,2,255,0,255,255,255
0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,0,0
