CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,5,253,11,0,25,0,255,0,1,0
255,255,255,255,255,230,255,2,255,255,255,0
2,0,255,255,255,255,255,255,255,255,255,255
0,0,26,255,204,255,17,255,0,255,255,255
0,0,0,0,0,0,0,35,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
158,255,0,0,0,0,0,0,0,0,0,0
255,255,49,89,19,0,84,0,255,0,0,0
255,255,255,255,255,77,255,0,255,37,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,14,255,5,255,2,255,0,255,255,255
0,0,0,0,0,2,0,6,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
