CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,10,255,15,0,22,0,255,0,0,0
255,255,255,255,255,242,255,6,255,255,255,1
2,0,255,255,255,255,255,255,255,255,255,255
0,0,32,255,185,255,17,255,0,255,255,255
0,0,0,0,0,0,0,25,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
158,255,0,0,0,0,0,0,0,0,0,0
255,255,38,116,12,0,63,0,255,0,0,0
255,255,255,255,255,63,255,0,255,44,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,11,255,3,255,1,255,1,255,255,255
0,0,0,0,0,2,0,2,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
