CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,9,253,14,0,10,0,255,0,1,0
255,255,255,255,255,229,255,2,255,255,255,0
3,0,255,255,255,255,255,255,255,255,255,255
0,0,73,255,255,255,50,255,0,255,255,255
0,0,0,0,0,0,0,42,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
167,255,0,0,0,0,0,0,0,0,0,0
255,255,41,86,16,0,81,0,255,0,0,0
255,255,255,255,255,70,255,0,255,48,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,16,255,4,255,0,255,0,255,255,255
0,0,0,0,0,5,0,6,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
