CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,11,255,25,0,21,0,255,0,1,0
255,255,255,255,255,255,255,0,255,255,255,1
3,0,255,255,255,255,255,255,255,255,255,255
0,0,52,255,255,255,32,255,0,255,255,255
0,0,0,0,0,0,0,44,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
125,255,0,0,0,0,0,0,0,0,0,0
255,255,77,148,24,0,111,0,255,0,0,0
255,255,255,255,255,80,255,0,255,60,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,12,255,3,255,2,255,0,255,255,255
0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,0,0
