CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,23,255,35,0,42,0,255,0,1,0
255,255,255,255,255,255,255,9,255,255,255,5
3,0,255,255,255,255,255,255,255,255,255,255
0,0,40,255,208,255,24,255,0,255,255,255
0,0,0,0,0,0,0,40,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
160,255,0,0,0,0,0,0,0,0,0,0
255,255,39,90,10,0,69,0,255,0,0,0
255,255,255,255,255,69,255,0,255,50,255,0
1,0,255,255,255,255,255,255,255,255,255,255
0,0,7,255,1,255,0,255,0,255,255,255
0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,4,0,0,0,0,0,0,0,0,0,0
