CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,5,245,14,0,10,0,255,0,0,0
255,255,255,255,255,255,255,3,255,255,255,2
2,0,255,255,255,255,255,255,255,255,255,255
0,0,37,255,226,255,27,255,0,255,255,255
0,0,0,0,0,0,0,50,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
142,255,0,0,0,0,0,0,0,0,0,0
255,255,53,113,18,0,82,0,255,0,0,0
255,255,255,255,255,74,255,0,255,59,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,21,255,8,255,5,255,2,255,255,255
0,0,0,0,0,2,0,3,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
