CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,4,234,4,0,10,0,255,0,1,0
255,255,255,255,255,255,255,6,255,255,255,1
5,0,255,255,255,255,255,255,255,255,255,255
0,0,44,255,175,255,23,255,0,255,255,255
0,0,0,0,0,0,0,20,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
241,255,0,0,0,0,0,0,0,0,0,0
255,255,46,106,11,0,78,0,255,0,0,0
255,255,255,255,255,68,255,0,255,55,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,9,255,2,255,0,255,0,255,255,255
0,0,0,0,0,1,0,2,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,4,0,0,0,0,0,0,0,0,0,0
