CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,5,255,6,0,16,0,255,0,2,0
255,255,255,255,255,255,255,7,255,255,255,4
7,0,255,255,255,255,255,255,255,255,255,255
0,0,42,255,219,255,18,255,0,255,255,255
0,0,0,0,0,0,0,34,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
175,255,0,0,0,0,0,0,0,0,0,0
255,255,47,107,14,0,95,0,255,0,0,0
255,255,255,255,255,66,255,0,255,47,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,14,255,1,255,1,255,0,255,255,255
0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
