CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,13,255,23,0,22,0,255,0,0,0
255,255,255,255,255,255,255,3,255,255,255,1
3,0,255,255,255,255,255,255,255,255,255,255
0,0,66,255,255,255,35,255,0,255,255,255
0,0,0,0,0,0,0,30,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
195,255,0,0,0,0,0,0,0,0,0,0
255,255,50,94,17,0,91,0,255,0,0,0
255,255,255,255,255,86,255,0,255,56,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,12,255,2,255,2,255,0,255,255,255
0,0,0,0,0,4,0,10,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,0,0
