CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,14,255,21,0,20,0,255,0,3,0
255,255,255,255,255,245,255,6,255,255,255,2
9,0,255,255,255,255,255,255,255,255,255,255
0,0,65,255,255,255,39,255,0,255,255,255
0,0,0,0,0,1,0,49,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
130,255,0,0,0,0,0,0,0,0,0,0
255,255,30,81,13,0,69,0,255,0,0,0
255,255,255,255,255,73,255,0,255,41,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,15,255,2,255,0,255,0,255,255,255
0,0,0,0,0,2,0,4,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,6,0,0,0,0,0,0,0,0,0,0
