CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,18,255,25,0,23,0,255,0,3,0
255,255,255,255,255,209,255,3,255,255,255,0
6,0,255,255,255,255,255,255,255,255,255,255
0,0,48,255,255,255,36,255,0,255,255,255
0,0,0,0,0,0,0,35,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
180,255,0,0,0,0,0,0,0,0,0,0
255,255,35,81,17,0,62,0,255,0,0,0
255,255,255,255,255,59,255,0,255,46,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,16,255,1,255,0,255,0,255,255,255
0,0,0,0,0,4,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
