CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,8,255,14,0,15,0,255,0,0,0
255,255,255,255,255,229,255,3,255,255,255,0
4,0,255,255,255,255,255,255,255,255,255,255
0,0,64,255,255,255,31,255,0,255,255,255
0,0,0,0,0,0,0,47,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
138,255,0,0,0,0,0,0,0,0,0,0
255,255,32,92,22,0,76,0,255,0,0,0
255,255,255,255,255,87,255,0,255,41,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,6,255,1,255,0,255,0,255,255,255
0,0,0,0,0,1,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
