CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,17,255,32,0,21,0,255,0,1,0
255,255,255,255,255,255,255,7,255,255,255,2
6,0,255,255,255,255,255,255,255,255,255,255
0,0,37,255,197,255,18,255,0,255,255,255
0,0,0,0,0,0,0,21,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
198,255,0,0,0,0,0,0,0,0,0,0
255,255,83,157,37,0,125,0,255,0,0,0
255,255,255,255,255,77,255,0,255,60,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,17,255,4,255,1,255,0,255,255,255
0,0,0,0,0,5,0,4,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,0,0
