CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,6,255,10,0,13,0,255,0,0,0
255,255,255,255,255,255,255,2,255,255,255,3
0,0,255,255,255,255,255,255,255,255,255,255
0,0,53,255,255,255,38,255,0,255,255,255
0,0,0,0,0,2,0,48,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
141,255,0,0,0,0,0,0,0,0,0,0
255,255,62,109,33,0,90,0,255,0,0,0
255,255,255,255,255,69,255,0,255,72,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,11,255,3,255,0,255,0,255,255,255
0,0,0,0,0,1,0,2,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
