CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,16,255,15,0,18,0,255,0,1,0
255,255,255,255,255,255,255,3,255,255,255,2
5,0,255,255,255,255,255,255,255,255,255,255
0,0,66,255,245,255,32,255,0,255,255,255
0,0,0,0,0,0,0,25,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
151,255,0,0,0,0,0,0,0,0,0,0
255,255,85,156,30,0,117,0,255,0,0,0
255,255,255,255,255,74,255,0,255,54,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,9,255,2,255,0,255,0,255,255,255
0,0,0,0,0,2,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,0,0,0,0,0
