CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,8,255,15,0,12,0,255,0,0,0
255,255,255,255,255,255,255,2,255,255,255,0
3,0,255,255,255,255,255,255,255,255,255,255
0,0,57,255,255,255,37,255,0,255,255,255
0,0,0,0,0,0,0,35,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
137,255,0,0,0,0,0,0,0,0,0,0
255,255,55,123,27,0,86,0,255,0,0,0
255,255,255,255,255,101,255,0,255,58,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,15,255,5,255,2,255,0,255,255,255
0,0,0,0,0,1,0,6,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
