CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
255,255,10,255,16,0,23,0,255,0,0,0
255,255,255,255,255,243,255,0,255,255,255,0
8,0,255,255,255,255,255,255,255,255,255,255
0,0,58,255,255,255,35,255,0,255,255,255
0,0,0,0,0,0,0,35,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
115,255,0,0,0,0,0,0,0,0,0,0
255,255,25,82,14,0,63,0,255,0,0,0
255,255,255,255,255,55,255,0,255,49,255,0
0,0,255,255,255,255,255,255,255,255,255,255
0,0,16,255,4,255,1,255,1,255,255,255
0,0,0,0,0,0,0,2,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0
